,feature_a,feature_b,range_a,range_b,frequency_a_mhz,frequency_b_mhz,distance_mhz,correlation,abs_correlation
1246,350__293.333333MHz,350__338.533333MHz,350,350,293.333333,338.533333,45.200000000000045,-0.9995910059522993,0.9995910059522993
1247,350__296.266667MHz,350__348.800000MHz,350,350,296.266667,348.8,52.53333300000003,-0.9995909442618757,0.9995909442618757
1248,350__294.533333MHz,350__341.866667MHz,350,350,294.533333,341.866667,47.33333399999998,-0.9995909175910431,0.9995909175910431
1249,350__256.266667MHz,350__290.800000MHz,350,350,256.266667,290.8,34.53333300000003,-0.9995907701767353,0.9995907701767353
1250,350__253.733333MHz,350__291.466667MHz,350,350,253.733333,291.466667,37.733333999999985,-0.9995904896545286,0.9995904896545286
1251,350__297.333333MHz,350__348.800000MHz,350,350,297.333333,348.8,51.46666700000003,-0.9995904709813077,0.9995904709813077
1252,350__294.266667MHz,350__341.333333MHz,350,350,294.266667,341.333333,47.066666,-0.9995904513434467,0.9995904513434467
1253,350__297.200000MHz,350__348.933333MHz,350,350,297.2,348.933333,51.733333000000016,-0.9995902620156721,0.9995902620156721
1254,350__292.400000MHz,350__333.866667MHz,350,350,292.4,333.866667,41.46666700000003,-0.9995902118054537,0.9995902118054537
1255,350__296.533333MHz,350__343.733333MHz,350,350,296.533333,343.733333,47.19999999999999,-0.9995897294863951,0.9995897294863951
1256,350__250.933333MHz,350__256.133333MHz,350,350,250.933333,256.133333,5.199999999999989,0.9995897188537353,0.9995897188537353
1257,350__296.666667MHz,350__345.733333MHz,350,350,296.666667,345.733333,49.066666,-0.9995896931020205,0.9995896931020205
1258,350__296.933333MHz,350__346.800000MHz,350,350,296.933333,346.8,49.86666700000001,-0.9995895925714352,0.9995895925714352
1259,350__252.266667MHz,350__291.866667MHz,350,350,252.266667,291.866667,39.599999999999994,-0.9995895348300657,0.9995895348300657
1260,350__296.000000MHz,350__342.000000MHz,350,350,296.0,342.0,46.0,-0.999589458483242,0.999589458483242
1261,350__251.066667MHz,350__256.133333MHz,350,350,251.066667,256.133333,5.066665999999998,0.9995893426641274,0.9995893426641274
1262,350__296.133333MHz,350__348.666667MHz,350,350,296.133333,348.666667,52.533334000000025,-0.9995891165115989,0.9995891165115989
1263,350__296.400000MHz,350__348.933333MHz,350,350,296.4,348.933333,52.53333300000003,-0.9995890866682646,0.9995890866682646
1264,350__256.400000MHz,350__290.800000MHz,350,350,256.4,290.8,34.400000000000034,-0.9995890354534853,0.9995890354534853
1265,350__296.533333MHz,350__345.733333MHz,350,350,296.533333,345.733333,49.19999999999999,-0.999588497757579,0.999588497757579
1266,350__251.066667MHz,350__292.400000MHz,350,350,251.066667,292.4,41.33333299999998,-0.9995883322942808,0.9995883322942808
1267,350__296.533333MHz,350__344.800000MHz,350,350,296.533333,344.8,48.266666999999984,-0.999588216772026,0.999588216772026
1268,350__255.733333MHz,350__291.333333MHz,350,350,255.733333,291.333333,35.599999999999994,-0.9995879440109326,0.9995879440109326
1269,350__296.533333MHz,350__348.933333MHz,350,350,296.533333,348.933333,52.39999999999998,-0.9995877485053347,0.9995877485053347
1270,350__296.133333MHz,350__344.800000MHz,350,350,296.133333,344.8,48.66666700000002,-0.9995875546966997,0.9995875546966997
1271,350__297.333333MHz,350__347.200000MHz,350,350,297.333333,347.2,49.86666700000001,-0.9995874358467381,0.9995874358467381
1272,350__293.733333MHz,350__334.666667MHz,350,350,293.733333,334.666667,40.933334,-0.9995872540744893,0.9995872540744893
1273,350__297.600000MHz,350__348.266667MHz,350,350,297.6,348.266667,50.66666699999996,-0.9995870902916842,0.9995870902916842
1274,350__252.666667MHz,350__291.733333MHz,350,350,252.666667,291.733333,39.066666000000026,-0.9995870205915313,0.9995870205915313
1275,350__295.333333MHz,350__337.866667MHz,350,350,295.333333,337.866667,42.533334000000025,-0.999586993378801,0.999586993378801
1276,350__327.600000MHz,350__332.800000MHz,350,350,327.6,332.8,5.199999999999989,0.999586935137038,0.999586935137038
1277,350__292.533333MHz,350__334.800000MHz,350,350,292.533333,334.8,42.266666999999984,-0.9995868135122642,0.9995868135122642
1278,350__297.333333MHz,350__346.933333MHz,350,350,297.333333,346.933333,49.60000000000002,-0.9995865963276591,0.9995865963276591
1279,350__292.933333MHz,350__333.600000MHz,350,350,292.933333,333.6,40.66666700000002,-0.9995865786022735,0.9995865786022735
1280,350__296.666667MHz,350__346.000000MHz,350,350,296.666667,346.0,49.33333299999998,-0.9995861351386545,0.9995861351386545
1281,350__294.266667MHz,350__335.600000MHz,350,350,294.266667,335.6,41.33333300000004,-0.9995860740545426,0.9995860740545426
1282,350__252.933333MHz,350__291.733333MHz,350,350,252.933333,291.733333,38.80000000000001,-0.999586072328623,0.999586072328623
1283,350__295.866667MHz,350__343.866667MHz,350,350,295.866667,343.866667,48.0,-0.9995860426280057,0.9995860426280057
1284,350__297.333333MHz,350__347.866667MHz,350,350,297.333333,347.866667,50.533334000000025,-0.9995857645151368,0.9995857645151368
1285,350__250.666667MHz,350__256.000000MHz,350,350,250.666667,256.0,5.33333300000001,0.9995855498712416,0.9995855498712416
1286,350__255.866667MHz,350__290.933333MHz,350,350,255.866667,290.933333,35.066666,-0.9995853742067503,0.9995853742067503
1287,350__295.333333MHz,350__337.733333MHz,350,350,295.333333,337.733333,42.400000000000034,-0.999585328227219,0.999585328227219
1288,350__293.066667MHz,350__337.466667MHz,350,350,293.066667,337.466667,44.39999999999998,-0.9995851211357486,0.9995851211357486
1289,350__255.733333MHz,350__291.733333MHz,350,350,255.733333,291.733333,36.00000000000003,-0.9995850106159233,0.9995850106159233
1290,350__295.333333MHz,350__342.533333MHz,350,350,295.333333,342.533333,47.200000000000045,-0.9995848960597423,0.9995848960597423
1291,350__250.800000MHz,350__256.133333MHz,350,350,250.8,256.133333,5.333332999999982,0.9995848595205327,0.9995848595205327
1292,350__297.466667MHz,350__348.000000MHz,350,350,297.466667,348.0,50.53333300000003,-0.9995848035567371,0.9995848035567371
1293,350__294.266667MHz,350__335.466667MHz,350,350,294.266667,335.466667,41.19999999999999,-0.9995846360348687,0.9995846360348687
1294,350__253.733333MHz,350__291.733333MHz,350,350,253.733333,291.733333,38.00000000000003,-0.9995845985997329,0.9995845985997329
1295,350__296.133333MHz,350__344.000000MHz,350,350,296.133333,344.0,47.86666700000001,-0.9995845442778755,0.9995845442778755
1296,350__297.466667MHz,350__348.666667MHz,350,350,297.466667,348.666667,51.200000000000045,-0.9995845208873395,0.9995845208873395
1297,350__255.866667MHz,350__291.733333MHz,350,350,255.866667,291.733333,35.86666600000001,-0.9995844353379241,0.9995844353379241
1298,350__292.533333MHz,350__335.066667MHz,350,350,292.533333,335.066667,42.53333399999997,-0.99958436341013,0.99958436341013
1299,350__296.133333MHz,350__344.266667MHz,350,350,296.133333,344.266667,48.13333399999999,-0.9995842683670737,0.9995842683670737
1300,350__295.866667MHz,350__341.466667MHz,350,350,295.866667,341.466667,45.599999999999966,-0.9995842087591513,0.9995842087591513
1301,350__256.666667MHz,350__290.800000MHz,350,350,256.666667,290.8,34.13333299999999,-0.9995840611062904,0.9995840611062904
1302,350__292.666667MHz,350__335.733333MHz,350,350,292.666667,335.733333,43.066666,-0.9995834597855406,0.9995834597855406
1303,350__251.333333MHz,350__291.733333MHz,350,350,251.333333,291.733333,40.400000000000006,-0.999583058546275,0.999583058546275
1304,350__296.266667MHz,350__342.533333MHz,350,350,296.266667,342.533333,46.26666600000004,-0.9995829934161364,0.9995829934161364
1305,350__252.933333MHz,350__292.000000MHz,350,350,252.933333,292.0,39.066666999999995,-0.9995828131358225,0.9995828131358225
1306,350__296.400000MHz,350__344.133333MHz,350,350,296.4,344.133333,47.733333000000016,-0.9995827492482144,0.9995827492482144
1307,350__251.600000MHz,350__292.400000MHz,350,350,251.6,292.4,40.79999999999998,-0.999582738713444,0.999582738713444
1308,350__256.800000MHz,350__290.800000MHz,350,350,256.8,290.8,34.0,-0.9995826793499708,0.9995826793499708
1309,150-250__150.400000MHz,150-250__156.800000MHz,150-250,150-250,150.4,156.8,6.400000000000006,0.9995825101244112,0.9995825101244112
1310,350__294.266667MHz,350__341.466667MHz,350,350,294.266667,341.466667,47.19999999999999,-0.9995818843793136,0.9995818843793136
1311,350__252.266667MHz,350__292.000000MHz,350,350,252.266667,292.0,39.73333299999999,-0.9995815799614431,0.9995815799614431
1312,350__295.466667MHz,350__343.466667MHz,350,350,295.466667,343.466667,48.0,-0.9995814325647073,0.9995814325647073
1313,350__295.733333MHz,350__340.266667MHz,350,350,295.733333,340.266667,44.53333399999997,-0.9995811019422612,0.9995811019422612
1314,350__294.133333MHz,350__340.933333MHz,350,350,294.133333,340.933333,46.80000000000001,-0.9995810338393402,0.9995810338393402
1315,350__253.066667MHz,350__291.733333MHz,350,350,253.066667,291.733333,38.66666600000002,-0.9995809148923738,0.9995809148923738
1316,350__295.466667MHz,350__339.600000MHz,350,350,295.466667,339.6,44.13333300000005,-0.9995808822809057,0.9995808822809057
1317,350__294.933333MHz,350__342.400000MHz,350,350,294.933333,342.4,47.46666699999997,-0.9995808352477679,0.9995808352477679
1318,350__296.400000MHz,350__345.733333MHz,350,350,296.4,345.733333,49.33333300000004,-0.9995805475293185,0.9995805475293185
1319,350__297.333333MHz,350__347.066667MHz,350,350,297.333333,347.066667,49.73333400000001,-0.9995803515400778,0.9995803515400778
1320,350__296.400000MHz,350__346.800000MHz,350,350,296.4,346.8,50.400000000000034,-0.99958032271029,0.99958032271029
1321,350__250.800000MHz,350__292.266667MHz,350,350,250.8,292.266667,41.46666699999997,-0.9995803158469211,0.9995803158469211
1322,350__296.000000MHz,350__341.866667MHz,350,350,296.0,341.866667,45.86666700000001,-0.9995801350859224,0.9995801350859224
1323,350__295.866667MHz,350__348.133333MHz,350,350,295.866667,348.133333,52.26666599999999,-0.99957960932566,0.99957960932566
1324,350__296.666667MHz,350__345.866667MHz,350,350,296.666667,345.866667,49.19999999999999,-0.9995795939791781,0.9995795939791781
1325,350__296.000000MHz,350__348.400000MHz,350,350,296.0,348.4,52.39999999999998,-0.9995795370870829,0.9995795370870829
1326,350__294.266667MHz,350__341.600000MHz,350,350,294.266667,341.6,47.33333300000004,-0.9995795289913714,0.9995795289913714
1327,350__296.266667MHz,350__344.266667MHz,350,350,296.266667,344.266667,48.0,-0.9995791633662537,0.9995791633662537
1328,350__296.266667MHz,350__342.400000MHz,350,350,296.266667,342.4,46.13333299999999,-0.9995791024068926,0.9995791024068926
1329,350__255.733333MHz,350__291.866667MHz,350,350,255.733333,291.866667,36.13333400000002,-0.9995789749737086,0.9995789749737086
1330,350__257.066667MHz,350__290.933333MHz,350,350,257.066667,290.933333,33.86666600000001,-0.9995789411403508,0.9995789411403508
1331,350__296.133333MHz,350__342.266667MHz,350,350,296.133333,342.266667,46.13333399999999,-0.9995789047001858,0.9995789047001858
1332,350__293.600000MHz,350__339.733333MHz,350,350,293.6,339.733333,46.13333299999999,-0.9995788518493706,0.9995788518493706
1333,350__253.200000MHz,350__291.733333MHz,350,350,253.2,291.733333,38.53333300000003,-0.9995786440642975,0.9995786440642975
1334,350__256.533333MHz,350__290.800000MHz,350,350,256.533333,290.8,34.266666999999984,-0.9995784890577735,0.9995784890577735
1335,350__292.666667MHz,350__336.533333MHz,350,350,292.666667,336.533333,43.86666600000001,-0.9995783163703232,0.9995783163703232
1336,350__256.266667MHz,350__291.600000MHz,350,350,256.266667,291.6,35.33333300000004,-0.9995777563962706,0.9995777563962706
1337,350__296.266667MHz,350__344.400000MHz,350,350,296.266667,344.4,48.13333299999999,-0.9995775531543306,0.9995775531543306
1338,350__256.933333MHz,350__290.800000MHz,350,350,256.933333,290.8,33.86666700000001,-0.9995773877834135,0.9995773877834135
1339,350__327.866667MHz,350__333.066667MHz,350,350,327.866667,333.066667,5.199999999999989,0.9995773086256976,0.9995773086256976
1340,350__294.133333MHz,350__341.066667MHz,350,350,294.133333,341.066667,46.933334,-0.9995772098757237,0.9995772098757237
1341,350__295.466667MHz,350__338.933333MHz,350,350,295.466667,338.933333,43.46666600000003,-0.999577151475741,0.999577151475741
1342,350__296.266667MHz,350__344.533333MHz,350,350,296.266667,344.533333,48.26666600000004,-0.9995771381340927,0.9995771381340927
1343,350__256.533333MHz,350__291.200000MHz,350,350,256.533333,291.2,34.66666699999996,-0.9995770979512791,0.9995770979512791
1344,350__297.733333MHz,350__348.400000MHz,350,350,297.733333,348.4,50.66666699999996,-0.999576915307304,0.999576915307304
1345,350__296.000000MHz,350__348.533333MHz,350,350,296.0,348.533333,52.53333300000003,-0.999576911683625,0.999576911683625
1346,350__297.600000MHz,350__348.133333MHz,350,350,297.6,348.133333,50.53333299999997,-0.9995767546820589,0.9995767546820589
1347,350__342.933333MHz,350__348.000000MHz,350,350,342.933333,348.0,5.066666999999995,0.9995764976674847,0.9995764976674847
1348,350__296.400000MHz,350__342.933333MHz,350,350,296.4,342.933333,46.53333300000003,-0.999576131101232,0.999576131101232
1349,350__295.466667MHz,350__339.333333MHz,350,350,295.466667,339.333333,43.86666600000001,-0.999576045804121,0.999576045804121
1350,350__250.666667MHz,350__256.133333MHz,350,350,250.666667,256.133333,5.466666000000004,0.9995759905654114,0.9995759905654114
1351,350__253.733333MHz,350__291.866667MHz,350,350,253.733333,291.866667,38.13333400000002,-0.999575705888343,0.999575705888343
1352,350__296.000000MHz,350__344.133333MHz,350,350,296.0,344.133333,48.13333299999999,-0.9995754268313423,0.9995754268313423
1353,350__296.133333MHz,350__344.400000MHz,350,350,296.133333,344.4,48.266666999999984,-0.9995754235380079,0.9995754235380079
1354,350__253.600000MHz,350__291.466667MHz,350,350,253.6,291.466667,37.86666699999998,-0.9995753632877168,0.9995753632877168
1355,350__296.266667MHz,350__344.000000MHz,350,350,296.266667,344.0,47.733333000000016,-0.9995751852696966,0.9995751852696966
1356,350__292.400000MHz,350__334.400000MHz,350,350,292.4,334.4,42.0,-0.9995750744370993,0.9995750744370993
1357,350__251.333333MHz,350__292.533333MHz,350,350,251.333333,292.533333,41.20000000000002,-0.9995748420242511,0.9995748420242511
1358,350__251.466667MHz,350__292.533333MHz,350,350,251.466667,292.533333,41.066666000000026,-0.9995748035039489,0.9995748035039489
1359,350__296.400000MHz,350__342.800000MHz,350,350,296.4,342.8,46.400000000000034,-0.9995747195136558,0.9995747195136558
1360,350__257.200000MHz,350__290.933333MHz,350,350,257.2,290.933333,33.733333000000016,-0.9995746878393652,0.9995746878393652
1361,350__296.800000MHz,350__343.466667MHz,350,350,296.8,343.466667,46.66666699999996,-0.9995743453028181,0.9995743453028181
1362,350__296.933333MHz,350__349.066667MHz,350,350,296.933333,349.066667,52.13333399999999,-0.9995743095717624,0.9995743095717624
1363,350__296.533333MHz,350__346.000000MHz,350,350,296.533333,346.0,49.46666699999997,-0.9995742353274498,0.9995742353274498
1364,350__294.533333MHz,350__336.266667MHz,350,350,294.533333,336.266667,41.73333399999996,-0.9995741168026876,0.9995741168026876
1365,350__296.000000MHz,350__340.800000MHz,350,350,296.0,340.8,44.80000000000001,-0.999574051894095,0.999574051894095
1366,350__328.400000MHz,350__333.733333MHz,350,350,328.4,333.733333,5.333333000000039,0.9995740056041883,0.9995740056041883
1367,350__294.000000MHz,350__340.533333MHz,350,350,294.0,340.533333,46.53333300000003,-0.9995739490042187,0.9995739490042187
1368,350__328.000000MHz,350__333.333333MHz,350,350,328.0,333.333333,5.333332999999982,0.9995736168146719,0.9995736168146719
1369,350__296.800000MHz,350__346.000000MHz,350,350,296.8,346.0,49.19999999999999,-0.9995736054627407,0.9995736054627407
1370,350__252.800000MHz,350__291.600000MHz,350,350,252.8,291.6,38.80000000000001,-0.9995735451623535,0.9995735451623535
1371,350__250.533333MHz,350__256.000000MHz,350,350,250.533333,256.0,5.466667000000001,0.9995735394203015,0.9995735394203015
1372,350__296.800000MHz,350__349.066667MHz,350,350,296.8,349.066667,52.266666999999984,-0.9995734841973737,0.9995734841973737
1373,350__297.466667MHz,350__348.800000MHz,350,350,297.466667,348.8,51.33333300000004,-0.9995733332040484,0.9995733332040484
1374,350__250.666667MHz,350__292.000000MHz,350,350,250.666667,292.0,41.33333300000001,-0.9995733029751043,0.9995733029751043
1375,350__297.066667MHz,350__349.066667MHz,350,350,297.066667,349.066667,52.0,-0.9995732833096626,0.9995732833096626
1376,350__297.600000MHz,350__347.466667MHz,350,350,297.6,347.466667,49.86666699999995,-0.999573203244924,0.999573203244924
1377,350__292.666667MHz,350__333.466667MHz,350,350,292.666667,333.466667,40.799999999999955,-0.999573196547471,0.999573196547471
1378,350__253.333333MHz,350__291.733333MHz,350,350,253.333333,291.733333,38.400000000000006,-0.9995730654886684,0.9995730654886684
1379,350__293.066667MHz,350__333.600000MHz,350,350,293.066667,333.6,40.53333300000003,-0.9995730044956794,0.9995730044956794
1380,350__296.133333MHz,350__344.533333MHz,350,350,296.133333,344.533333,48.400000000000034,-0.9995730027271331,0.9995730027271331
1381,350__252.666667MHz,350__292.133333MHz,350,350,252.666667,292.133333,39.466666000000004,-0.9995729452196438,0.9995729452196438
1382,350__256.133333MHz,350__291.733333MHz,350,350,256.133333,291.733333,35.60000000000002,-0.9995729277822426,0.9995729277822426
